iso,country,cown,region,year,income_group
MOZ,Mozambique,541,Sub-Saharan Africa,2010,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2011,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2012,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2013,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2014,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2015,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2016,Low income
MOZ,Mozambique,541,Sub-Saharan Africa,2017,Low income
MRT,Mauritania,435,Sub-Saharan Africa,1960,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1961,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1962,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1963,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1964,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1965,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1966,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1967,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1968,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1969,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1970,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1971,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1972,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1973,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1974,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1975,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1976,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1977,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1978,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1979,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1980,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1981,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1982,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1983,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1984,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1985,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1986,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1987,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1988,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1989,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1990,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1991,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1992,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1993,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1994,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1995,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1996,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1997,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1998,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,1999,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2000,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2001,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2002,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2003,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2004,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2005,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2006,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2007,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2008,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2009,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2010,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2011,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2012,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2013,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2014,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2015,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2016,Lower middle income
MRT,Mauritania,435,Sub-Saharan Africa,2017,Lower middle income
MUS,Mauritius,590,Sub-Saharan Africa,1960,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1961,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1962,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1963,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1964,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1965,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1966,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1967,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1968,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1969,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1970,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1971,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1972,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1973,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1974,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1975,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1976,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1977,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1978,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1979,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1980,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1981,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1982,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1983,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1984,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1985,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1986,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1987,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1988,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1989,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1990,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1991,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1992,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1993,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1994,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1995,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1996,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1997,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1998,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,1999,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2000,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2001,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2002,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2003,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2004,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2005,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2006,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2007,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2008,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2009,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2010,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2011,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2012,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2013,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2014,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2015,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2016,Upper middle income
MUS,Mauritius,590,Sub-Saharan Africa,2017,Upper middle income
MWI,Malawi,553,Sub-Saharan Africa,1960,Low income
MWI,Malawi,553,Sub-Saharan Africa,1961,Low income
MWI,Malawi,553,Sub-Saharan Africa,1962,Low income
MWI,Malawi,553,Sub-Saharan Africa,1963,Low income
MWI,Malawi,553,Sub-Saharan Africa,1964,Low income
MWI,Malawi,553,Sub-Saharan Africa,1965,Low income
MWI,Malawi,553,Sub-Saharan Africa,1966,Low income
MWI,Malawi,553,Sub-Saharan Africa,1967,Low income
MWI,Malawi,553,Sub-Saharan Africa,1968,Low income
MWI,Malawi,553,Sub-Saharan Africa,1969,Low income
MWI,Malawi,553,Sub-Saharan Africa,1970,Low income
MWI,Malawi,553,Sub-Saharan Africa,1971,Low income
MWI,Malawi,553,Sub-Saharan Africa,1972,Low income
MWI,Malawi,553,Sub-Saharan Africa,1973,Low income
MWI,Malawi,553,Sub-Saharan Africa,1974,Low income
MWI,Malawi,553,Sub-Saharan Africa,1975,Low income
MWI,Malawi,553,Sub-Saharan Africa,1976,Low income
MWI,Malawi,553,Sub-Saharan Africa,1977,Low income
MWI,Malawi,553,Sub-Saharan Africa,1978,Low income
MWI,Malawi,553,Sub-Saharan Africa,1979,Low income
MWI,Malawi,553,Sub-Saharan Africa,1980,Low income
MWI,Malawi,553,Sub-Saharan Africa,1981,Low income
MWI,Malawi,553,Sub-Saharan Africa,1982,Low income
MWI,Malawi,553,Sub-Saharan Africa,1983,Low income
MWI,Malawi,553,Sub-Saharan Africa,1984,Low income
MWI,Malawi,553,Sub-Saharan Africa,1985,Low income
MWI,Malawi,553,Sub-Saharan Africa,1986,Low income
MWI,Malawi,553,Sub-Saharan Africa,1987,Low income
MWI,Malawi,553,Sub-Saharan Africa,1988,Low income
MWI,Malawi,553,Sub-Saharan Africa,1989,Low income
MWI,Malawi,553,Sub-Saharan Africa,1990,Low income
MWI,Malawi,553,Sub-Saharan Africa,1991,Low income
MWI,Malawi,553,Sub-Saharan Africa,1992,Low income
MWI,Malawi,553,Sub-Saharan Africa,1993,Low income
MWI,Malawi,553,Sub-Saharan Africa,1994,Low income
MWI,Malawi,553,Sub-Saharan Africa,1995,Low income
MWI,Malawi,553,Sub-Saharan Africa,1996,Low income
MWI,Malawi,553,Sub-Saharan Africa,1997,Low income
MWI,Malawi,553,Sub-Saharan Africa,1998,Low income
MWI,Malawi,553,Sub-Saharan Africa,1999,Low income
MWI,Malawi,553,Sub-Saharan Africa,2000,Low income
MWI,Malawi,553,Sub-Saharan Africa,2001,Low income
MWI,Malawi,553,Sub-Saharan Africa,2002,Low income
MWI,Malawi,553,Sub-Saharan Africa,2003,Low income
MWI,Malawi,553,Sub-Saharan Africa,2004,Low income
MWI,Malawi,553,Sub-Saharan Africa,2005,Low income
MWI,Malawi,553,Sub-Saharan Africa,2006,Low income
MWI,Malawi,553,Sub-Saharan Africa,2007,Low income
MWI,Malawi,553,Sub-Saharan Africa,2008,Low income
MWI,Malawi,553,Sub-Saharan Africa,2009,Low income
MWI,Malawi,553,Sub-Saharan Africa,2010,Low income
MWI,Malawi,553,Sub-Saharan Africa,2011,Low income
MWI,Malawi,553,Sub-Saharan Africa,2012,Low income
MWI,Malawi,553,Sub-Saharan Africa,2013,Low income
MWI,Malawi,553,Sub-Saharan Africa,2014,Low income
MWI,Malawi,553,Sub-Saharan Africa,2015,Low income
MWI,Malawi,553,Sub-Saharan Africa,2016,Low income
MWI,Malawi,553,Sub-Saharan Africa,2017,Low income
MYS,Malaysia,820,East Asia & Pacific,1960,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1961,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1962,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1963,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1964,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1965,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1966,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1967,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1968,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1969,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1970,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1971,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1972,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1973,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1974,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1975,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1976,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1977,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1978,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1979,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1980,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1981,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1982,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1983,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1984,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1985,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1986,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1987,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1988,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1989,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1990,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1991,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1992,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1993,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1994,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1995,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1996,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1997,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1998,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,1999,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2000,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2001,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2002,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2003,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2004,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2005,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2006,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2007,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2008,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2009,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2010,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2011,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2012,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2013,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2014,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2015,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2016,Upper middle income
MYS,Malaysia,820,East Asia & Pacific,2017,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1960,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1961,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1962,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1963,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1964,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1965,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1966,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1967,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1968,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1969,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1970,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1971,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1972,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1973,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1974,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1975,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1976,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1977,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1978,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1979,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1980,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1981,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1982,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1983,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1984,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1985,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1986,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1987,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1988,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1989,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1990,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1991,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1992,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1993,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1994,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1995,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1996,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1997,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1998,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,1999,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2000,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2001,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2002,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2003,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2004,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2005,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2006,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2007,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2008,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2009,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2010,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2011,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2012,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2013,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2014,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2015,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2016,Upper middle income
NAM,Namibia,565,Sub-Saharan Africa,2017,Upper middle income
NCL,New Caledonia,NA,East Asia & Pacific,1960,High income
NCL,New Caledonia,NA,East Asia & Pacific,1961,High income
NCL,New Caledonia,NA,East Asia & Pacific,1962,High income
